20.8, 141.6, 180
20.8, 141.6, 180
20.8, 141.6, 180
20.8, 141.6, 180
20.8, 141.6, 180
20.8, 141.6, 180
20.8, 141.6, 180
20.8, 141.6, 180
20.8, 141.6, 180
20.8, 141.6, 180
20.8, 141.6, 180
20.8, 141.6, 180
20.8, 141.6, 180
20.8, 141.6, 180
20.8, 141.6, 180
21.6, 141.6, 180
23.2, 113.6, 180
23.2, 113.6, 180
23.2, 113.6, 180
23.2, 113.6, 180
23.2, 120.0, 180
23.2, 120.0, 180
23.2, 120.0, 180
24.0, 120.8, 180
24.0, 120.8, 180
24.0, 120.8, 180
24.0, 120.8, 180
24.0, 122.4, 180
24.0, 122.4, 180
24.0, 122.4, 180
24.8, 123.2, 180
24.8, 123.2, 180
24.8, 123.2, 180
24.8, 123.2, 180
24.8, 124.0, 180
24.8, 124.0, 180
24.8, 124.0, 180
32.0, 131.2, 180
32.0, 131.2, 180
32.0, 131.2, 180
33.6, 131.2, 180
33.6, 131.2, 180
33.6, 131.2, 180
33.6, 131.2, 180
33.6, 125.6, 180
33.6, 125.6, 180
33.6, 125.6, 180
34.4, 124.8, 180
34.4, 124.8, 180
34.4, 124.8, 180
34.4, 124.8, 180
34.4, 124.0, 180
34.4, 124.0, 180
34.4, 124.0, 180
35.2, 123.2, 180
35.2, 123.2, 180
35.2, 123.2, 180
35.2, 122.4, 180
35.2, 122.4, 180
35.2, 122.4, 180
35.2, 122.4, 180
37.6, 120.0, 180
37.6, 120.0, 180
37.6, 120.0, 180
37.6, 119.2, 180
37.6, 119.2, 180
37.6, 119.2, 180
37.6, 119.2, 180
38.4, 118.4, 180
38.4, 118.4, 180
38.4, 118.4, 180
38.4, 117.6, 180
38.4, 117.6, 180
38.4, 117.6, 180
38.4, 117.6, 180
38.4, 118.4, 180
38.4, 118.4, 180
38.4, 118.4, 180
35.2, 121.6, 180
35.2, 121.6, 180
35.2, 121.6, 180
35.2, 122.4, 180
35.2, 122.4, 180
35.2, 122.4, 180
35.2, 122.4, 180
34.4, 123.2, 180
34.4, 123.2, 180
34.4, 123.2, 180
34.4, 124.8, 180
34.4, 124.8, 180
34.4, 124.8, 180
34.4, 124.8, 180
33.6, 125.6, 180
33.6, 125.6, 180
33.6, 125.6, 180
33.6, 130.4, 180
33.6, 130.4, 180
33.6, 130.4, 180
32.8, 131.2, 180
32.8, 131.2, 180
32.8, 131.2, 180
32.8, 131.2, 180
24.8, 123.2, 180
24.8, 123.2, 180
24.8, 123.2, 180
24.8, 122.4, 180
24.8, 122.4, 180
24.8, 122.4, 180
24.8, 122.4, 180
24.0, 121.6, 180
24.0, 121.6, 180
24.0, 121.6, 180
24.0, 120.8, 180
24.0, 120.8, 180
24.0, 120.8, 180
23.2, 120.0, 180
21.6, 113.6, 180
21.6, 113.6, 180
21.6, 113.6, 180
21.6, 113.6, 180
21.6, 116.0, 180
21.6, 116.0, 180
21.6, 116.0, 180
20.8, 116.8, 180
20.8, 116.8, 180
20.8, 116.8, 180
20.8, 118.4, 180
20.8, 118.4, 180
20.8, 118.4, 180
20.0, 119.2, 180
20.0, 119.2, 180
20.0, 119.2, 180
20.0, 127.2, 180
20.0, 127.2, 180
20.0, 127.2, 180
20.0, 127.2, 180
20.8, 128.0, 180
20.8, 128.0, 180
20.8, 128.0, 180
20.8, 129.6, 180
20.8, 129.6, 180
20.8, 129.6, 180
21.6, 130.4, 180
21.6, 130.4, 180
21.6, 130.4, 180
21.6, 131.2, 180
21.6, 131.2, 180
21.6, 131.2, 180
22.4, 132.0, 180
22.4, 132.0, 180
22.4, 132.0, 180
22.4, 132.0, 180
22.4, 132.8, 180
22.4, 132.8, 180
22.4, 132.8, 180
27.2, 137.6, 180
27.2, 137.6, 180
27.2, 137.6, 180
28.0, 137.6, 180
28.0, 137.6, 180
28.0, 137.6, 180
28.8, 138.4, 180
28.8, 138.4, 180
28.8, 138.4, 180
25.6, 141.6, 180
25.6, 141.6, 180
25.6, 141.6, 180
25.6, 141.6, 180
23.2, 141.6, 180
23.2, 141.6, 180
23.2, 141.6, 180
25.6, 141.6, 180
25.6, 141.6, 180
25.6, 141.6, 180
26.4, 140.8, 180
26.4, 140.8, 180
26.4, 140.8, 180
27.2, 140.8, 180
27.2, 140.8, 180
27.2, 140.8, 180
28.8, 139.2, 180
28.8, 139.2, 180
28.8, 139.2, 180
28.8, 139.2, 180
28.8, 137.6, 180
28.8, 137.6, 180
28.8, 137.6, 180
28.0, 137.6, 180
28.0, 137.6, 180
28.0, 137.6, 180
22.4, 132.0, 180
22.4, 132.0, 180
22.4, 132.0, 180
22.4, 131.2, 180
22.4, 131.2, 180
22.4, 131.2, 180
20.8, 129.6, 180
20.8, 129.6, 180
20.8, 129.6, 180
20.8, 129.6, 180
20.8, 128.0, 180
20.8, 128.0, 180
20.8, 128.0, 180
20.0, 127.2, 180
20.0, 127.2, 180
20.0, 127.2, 180
20.0, 119.2, 180
20.0, 119.2, 180
20.0, 119.2, 180
20.8, 118.4, 180
20.8, 118.4, 180
20.8, 118.4, 180
20.8, 116.8, 180
20.8, 116.8, 180
20.8, 116.8, 180
21.6, 116.0, 180
68.0, 76.8, 180
66.4, 78.4, 180
65.6, 78.4, 180
64.8, 79.2, 180
64.8, 80.0, 180
63.2, 81.6, 180
64.8, 82.4, 180
65.6, 81.6, 180
68.8, 81.6, 180
69.6, 80.8, 180
72.8, 80.8, 180
70.4, 86.4, 180
70.4, 87.2, 180
67.2, 90.4, 180
67.2, 91.2, 180
64.8, 93.6, 180
64.8, 94.4, 180
62.4, 97.6, 180
60.8, 99.2, 180
60.8, 100.0, 180
59.2, 101.6, 180
59.2, 102.4, 180
57.6, 104.8, 180
56.0, 106.4, 180
56.0, 107.2, 180
54.4, 108.8, 180
54.4, 109.6, 180
53.6, 110.4, 180
52.0, 112.8, 180
52.0, 113.6, 180
50.4, 115.2, 180
50.4, 116.0, 180
49.6, 116.8, 180
48.0, 119.2, 180
48.0, 120.0, 180
47.2, 120.8, 180
47.2, 121.6, 180
46.4, 122.4, 180
46.4, 123.2, 180
44.8, 125.6, 180
44.0, 126.4, 180
44.0, 127.2, 180
43.2, 128.0, 180
43.2, 128.8, 180
41.6, 129.6, 180
40.8, 128.8, 180
40.8, 128.0, 180
39.2, 126.4, 180
39.2, 120.0, 180
40.0, 119.2, 180
40.0, 119.2, 180
39.2, 120.0, 180
39.2, 126.4, 180
40.0, 127.2, 180
40.0, 128.0, 180
40.8, 129.6, 180
43.2, 129.6, 180
43.2, 128.8, 180
44.0, 128.0, 180
44.0, 127.2, 180
44.8, 126.4, 180
46.4, 124.0, 180
46.4, 123.2, 180
47.2, 122.4, 180
47.2, 121.6, 180
48.0, 120.8, 180
49.6, 118.4, 180
49.6, 117.6, 180
50.4, 116.8, 180
50.4, 116.0, 180
52.0, 114.4, 180
52.0, 113.6, 180
53.6, 111.2, 180
54.4, 110.4, 180
54.4, 109.6, 180
56.0, 108.0, 180
56.0, 107.2, 180
57.6, 104.8, 180
59.2, 103.2, 180
59.2, 102.4, 180
60.8, 100.8, 180
60.8, 100.0, 180
62.4, 98.4, 180
64.8, 95.2, 180
64.8, 94.4, 180
67.2, 92.0, 180
67.2, 91.2, 180
70.4, 88.0, 180
74.4, 83.2, 180
74.4, 81.6, 180
73.6, 81.6, 180
72.8, 80.8, 180
69.6, 80.8, 180
68.8, 81.6, 180
64.8, 82.4, 180
64.0, 82.4, 180
63.2, 81.6, 180
66.4, 78.4, 180
67.2, 78.4, 180
69.6, 76.8, 180
58.4, 56.8, 0
52.8, 60.0, 0
63.2, 62.4, 0
68.0, 64.8, 0
69.6, 68.8, 0
60.0, 70.4, 0
55.2, 74.4, 0
64.8, 74.4, 0
59.2, 71.2, 0
69.6, 68.8, 0
68.8, 64.8, 0
64.0, 62.4, 0
57.6, 60.8, 0
56.0, 57.6, 0
70.4, 57.6, 0
76.8, 60.0, 0
83.2, 64.0, 0
88.0, 58.4, 0
92.0, 65.6, 0
92.0, 76.0, 0
104.8, 93.6, 0
112.8, 104.0, 0
120.0, 113.6, 0
126.4, 122.4, 0
130.4, 128.0, 0
124.0, 122.4, 0
118.4, 115.2, 0
111.2, 105.6, 0
103.2, 95.2, 0
84.8, 80.8, 0
80.0, 81.6, 0
70.4, 92.0, 0
63.2, 101.6, 0
58.4, 108.0, 0
54.4, 114.4, 0
52.0, 119.2, 0
48.8, 124.8, 0
45.6, 129.6, 0
43.2, 134.4, 0
40.8, 139.2, 0
39.2, 143.2, 0
36.8, 148.8, 0
34.4, 153.6, 0
35.2, 165.6, 0
40.8, 167.2, 0
51.2, 169.6, 0
104.8, 172.0, 0
122.4, 169.6, 0
134.4, 167.2, 0
140.0, 165.6, 0
143.2, 160.0, 0
140.8, 152.8, 0
138.4, 147.2, 0
136.8, 143.2, 0
133.6, 137.6, 0
136.0, 137.6, 0
139.2, 142.4, 0
142.4, 148.0, 0
144.0, 152.0, 0
146.4, 159.2, 0
142.4, 168.8, 0
136.0, 171.2, 0
122.4, 173.6, 0
64.8, 175.2, 0
45.6, 172.8, 0
38.4, 170.4, 0
31.2, 167.2, 0
28.8, 159.2, 0
31.2, 152.8, 0
33.6, 147.2, 0
34.4, 146.4, 0
32.0, 152.0, 0
29.6, 156.8, 0
28.8, 165.6, 0
33.6, 168.8, 0
40.8, 171.2, 0
50.4, 173.6, 0
107.2, 174.4, 0
128.8, 172.0, 0
138.4, 170.4, 0
144.8, 168.0, 0
145.6, 156.0, 0
143.2, 150.4, 0
141.6, 145.6, 0
138.4, 140.0, 0
136.0, 134.4, 0
143.2, 132.8, 0
142.4, 125.6, 0
133.6, 127.2, 0
128.0, 123.2, 0
122.4, 116.0, 0
115.2, 106.4, 0
104.8, 93.6, 0
91.2, 78.4, 0
92.0, 68.0, 0
90.4, 61.6, 0
85.6, 56.8, 0
80.8, 61.6, 0
75.2, 59.2, 0
66.4, 56.8, 0
